

SubNetwork,MeContext,ManagedElement,ENodeBFunction,EUtranCellFDD
NodeId	ENodeBFunctionId	EUtranCellFDDId	administrativeState	cellBarred	cellId	dlChannelBandwidth	earfcndl	freqBand	primaryPlmnReserved	threshServingLow	timeOfLastModification
CSL00624	1	CSL00624_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-08-29 17:23:26
CSL00624	1	CSL00624_7A_3_F	UNLOCKED	NOT_BARRED	194	10000	5330	14	false	2	
CSL00624	1	CSL00624_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-08-29 18:14:57
CSL00624	1	CSL00624_7B_3_F	UNLOCKED	NOT_BARRED	195	10000	5330	14	false	2	
CSL00624	1	CSL00624_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-08-2918:14:57
CSL00624	1	CSL00624_7C_3_F	UNLOCKED	NOT_BARRED	196	10000	5330	14	false	2	
CSL00624	1	CSL00624_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	2018-08-29 17:23:28
CSL00624	1	CSL00624_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	2018-08-29 17:23:31
CSL00624	1	CSL00624_9B_1	UNLOCKED	NOT_BARRED	9	15000	1125	2	false	4	2018-09-05 23:31:44
CSL00624	1	CSL00624_9B_2	UNLOCKED	NOT_BARRED	218	15000	775	2	false	4	2018-09-05 23:31:45
CSL00624	1	CSL00624_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	2018-09-05 23:31:47
CSL00624	1	CSL00624_9C_2	UNLOCKED	NOT_BARRED	219	15000	775	2	false	4	2018-09-05 23:31:53
CSL00627	1	CSL00627_2A_2	LOCKED	BARRED	187	10000	66986	66	true	4	
CSL00627	1	CSL00627_2B_2	LOCKED	BARRED	188	10000	66986	66	true	4	
CSL00627	1	CSL00627_2C_2	LOCKED	BARRED	189	10000	66986	66	true	4	
CSL00627	1	CSL00627_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-10-25
CSL00627	1	CSL00627_7A_3_F	LOCKED	BARRED	194	10000	5330	14	true	2	
CSL00627	1	CSL00627_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-25
CSL00627	1	CSL00627_7B_3_F	LOCKED	BARRED	195	10000	5330	14	true	2	
CSL00627	1	CSL00627_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-10-26
CSL00627	1	CSL00627_7C_3_F	LOCKED	BARRED	196	10000	5330	14	true	2	
CSL00627	1	CSL00627_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	2018-10-25
CSL00627	1	CSL00627_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	2018-10-25
CSL00627	1	CSL00627_9B_1	UNLOCKED	NOT_BARRED	9	15000	1125	2	false	4	2018-10-25
CSL00627	1	CSL00627_9B_2	UNLOCKED	NOT_BARRED	218	15000	775	2	false	4	2018-10-25
CSL00627	1	CSL00627_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	2018-10-26
CSL00627	1	CSL00627_9C_2	UNLOCKED	NOT_BARRED	219	15000	775	2	false	4	2018-10-26
CSL01001	1	CSL01001_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	
CSL01001	1	CSL01001_7A_3_F	LOCKED	BARRED	194	10000	5330	14	true	2	
CSL01001	1	CSL01001_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	
CSL01001	1	CSL01001_7B_3_F	LOCKED	BARRED	195	10000	5330	14	true	2	
CSL01001	1	CSL01001_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	
CSL01001	1	CSL01001_7C_3_F	LOCKED	BARRED	196	10000	5330	14	true	2	
CSL01001	1	CSL01001_9A_1	LOCKED	BARRED	8	20000	850	2	true	4	
CSL01001	1	CSL01001_9B_1	LOCKED	BARRED	9	20000	850	2	true	4	
CSL01001	1	CSL01001_9C_1	LOCKED	BARRED	10	20000	850	2	true	4	
CSL01010	1	CSL01010_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-02-22 21:57:24
CSL01010	1	CSL01010_7B_1	LOCKED	BARRED	16	10000	5780	17	true	2	
CSL01010	1	CSL01010_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-03-08 16:55:47
CSL01010	1	CSL01010_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	
CSL01010	1	CSL01010_9A_2	UNLOCKED	NOT_BARRED	217	10000	1150	2	false	4	
CSL01010	1	CSL01010_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	
CSL01010	1	CSL01010_9B_2	UNLOCKED	NOT_BARRED	218	10000	1150	2	false	4	
CSL01010	1	CSL01010_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	
CSL01010	1	CSL01010_9C_2	UNLOCKED	NOT_BARRED	219	10000	1150	2	false	4	
CSL01015	1	CSL01015_2A_1	UNLOCKED	NOT_BARRED	22	10000	2200	4	false	4	
CSL01015	1	CSL01015_2B_1	UNLOCKED	NOT_BARRED	23	10000	2200	4	false	4	
CSL01015	1	CSL01015_2C_1	UNLOCKED	NOT_BARRED	24	10000	2200	4	false	4	
CSL01015	1	CSL01015_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2017-08-16 07:10:33
CSL01015	1	CSL01015_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2017-08-16 07:10:34
CSL01015	1	CSL01015_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2017-08-16 07:10:34
CSL01019	1	CSL01019_2A_1	UNLOCKED	NOT_BARRED	22	10000	2200	4	false	4	
CSL01019	1	CSL01019_2B_1	UNLOCKED	NOT_BARRED	23	10000	2200	4	false	4	
CSL01019	1	CSL01019_2C_1	UNLOCKED	NOT_BARRED	24	10000	2200	4	false	4	
CSL01019	1	CSL01019_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-07-31 07:14:54
CSL01019	1	CSL01019_7A_3_F	UNLOCKED	NOT_BARRED	194	10000	5330	14	false	2	
CSL01019	1	CSL01019_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-07-31 07:14:54
CSL01019	1	CSL01019_7B_3_F	UNLOCKED	NOT_BARRED	195	10000	5330	14	false	2	
CSL01019	1	CSL01019_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-07-31 07:14:54
CSL01019	1	CSL01019_7C_3_F	UNLOCKED	NOT_BARRED	196	10000	5330	14	false	2	
CSL01028	1	CSL01028_2A_1	UNLOCKED	NOT_BARRED	22	10000	2200	4	false	4	2018-09-03 23:15:16
CSL01028	1	CSL01028_2B_1	UNLOCKED	NOT_BARRED	23	10000	2200	4	false	4	2018-09-03 22:00:17
CSL01028	1	CSL01028_2C_1	LOCKED	BARRED	24	10000	2200	4	true	4	2018-09-11 00:15:04
CSL01028	1	CSL01028_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-08-27 08:42:40
CSL01028	1	CSL01028_7A_3_F	LOCKED	BARRED	194	10000	5330	14	true	2	
CSL01028	1	CSL01028_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-09-22 07:33:15
CSL01028	1	CSL01028_7B_3_F	LOCKED	BARRED	195	10000	5330	14	true	2	
CSL01028	1	CSL01028_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-09-03 20:45:16
CSL01028	1	CSL01028_7C_3_F	LOCKED	BARRED	196	10000	5330	14	true	2	
CSL01028	1	CSL01028_9A_1	LOCKED	BARRED	8	10000	800	2	true	4	
CSL01028	1	CSL01028_9B_1	LOCKED	BARRED	9	10000	800	2	true	4	
CSL01028	1	CSL01028_9C_1	LOCKED	BARRED	10	10000	800	2	true	4	
CSL01029	1	CSL01029_2A_1	UNLOCKED	NOT_BARRED	22	10000	2200	4	false	4	
CSL01029	1	CSL01029_2B_1	UNLOCKED	NOT_BARRED	23	10000	2200	4	false	4	
CSL01029	1	CSL01029_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-09-24
CSL01029	1	CSL01029_7A_3_F	UNLOCKED	NOT_BARRED	194	10000	5330	14	false	2	
CSL01029	1	CSL01029_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-09-27
CSL01029	1	CSL01029_7B_3_F	UNLOCKED	NOT_BARRED	195	10000	5330	14	false	2	
CSL01033	1	CSL01033_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2017-07-19 07:14:15
CSL01033	1	CSL01033_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2017-07-19 07:14:12
CSL01033	1	CSL01033_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2017-07-19 07:14:12
CSL01033	1	CSL01033_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	
CSL01033	1	CSL01033_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	
CSL01033	1	CSL01033_9B_1	UNLOCKED	NOT_BARRED	9	15000	1125	2	false	4	
CSL01033	1	CSL01033_9B_2	UNLOCKED	NOT_BARRED	218	15000	775	2	false	4	
CSL01033	1	CSL01033_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	
CSL01033	1	CSL01033_9C_2	UNLOCKED	NOT_BARRED	219	15000	775	2	false	4	
CSL01034	1	CSL01034_7A_1	LOCKED	BARRED	15	10000	5780	17	true	2	
CSL01034	1	CSL01034_7B_1	LOCKED	BARRED	16	10000	5780	17	true	2	
CSL01034	1	CSL01034_7C_1	LOCKED	BARRED	17	10000	5780	17	true	2	
CSL01034	1	CSL01034_8A_1	LOCKED	BARRED	1	3000	2454	5	true	4	
CSL01034	1	CSL01034_8B_1	LOCKED	BARRED	2	3000	2454	5	true	4	
CSL01034	1	CSL01034_8C_1	LOCKED	BARRED	3	3000	2454	5	true	4	
CSL01034	1	CSL01034_9A_1	LOCKED	BARRED	8	15000	1125	2	true	4	
CSL01034	1	CSL01034_9A_2	LOCKED	BARRED	217	15000	775	2	true	4	
CSL01034	1	CSL01034_9B_1	LOCKED	BARRED	9	15000	1125	2	true	4	
CSL01034	1	CSL01034_9B_2	LOCKED	BARRED	218	15000	775	2	true	4	
CSL01034	1	CSL01034_9C_1	LOCKED	BARRED	10	15000	1125	2	true	4	
CSL01034	1	CSL01034_9C_2	LOCKED	BARRED	219	15000	775	2	true	4	
CSL01035	1	CSL01035_2A_2	UNLOCKED	BARRED	187	10000	66986	66	false	4	
CSL01035	1	CSL01035_2B_2	UNLOCKED	BARRED	188	10000	66986	66	false	4	
CSL01035	1	CSL01035_2C_2	UNLOCKED	BARRED	189	10000	66986	66	false	4	
CSL01035	1	CSL01035_3A_1	UNLOCKED	NOT_BARRED	149	10000	9820	30	false	4	
CSL01035	1	CSL01035_3B_1	UNLOCKED	NOT_BARRED	150	10000	9820	30	false	4	
CSL01035	1	CSL01035_3C_1	UNLOCKED	NOT_BARRED	151	10000	9820	30	false	4	
CSL01035	1	CSL01035_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-08-0809:58:38
CSL01035	1	CSL01035_7A_3_F	UNLOCKED	NOT_BARRED	194	10000	5330	14	false	2	
CSL01035	1	CSL01035_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-08-08 09:58:59
CSL01035	1	CSL01035_7B_3_F	UNLOCKED	NOT_BARRED	195	10000	5330	14	false	2	
CSL01035	1	CSL01035_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-08-08 10:00:58
CSL01035	1	CSL01035_7C_3_F	UNLOCKED	NOT_BARRED	196	10000	5330	14	false	2	
CSL01035	1	CSL01035_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	2018-08-08 09:58:45
CSL01035	1	CSL01035_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	2018-08-08 09:58:51
CSL01035	1	CSL01035_9B_1	UNLOCKED	NOT_BARRED	9	15000	1125	2	false	4	2018-08-08 09:58:24
CSL01035	1	CSL01035_9B_2	UNLOCKED	NOT_BARRED	218	15000	775	2	false	4	2018-08-08 09:58:31
CSL01035	1	CSL01035_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	2018-08-08 10:00:44
CSL01035	1	CSL01035_9C_2	UNLOCKED	NOT_BARRED	219	15000	775	2	false	4	2018-08-08 10:00:51
CSL01042	1	CSL01042_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-09-11 06:25:10
CSL01042	1	CSL01042_7A_3_F	LOCKED	BARRED	194	10000	5330	14	true	2	
CSL01042	1	CSL01042_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-09-11 06:25:17
CSL01042	1	CSL01042_7B_3_F	LOCKED	BARRED	195	10000	5330	14	true	2	
CSL01042	1	CSL01042_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-09-11 06:25:23
CSL01042	1	CSL01042_7C_3_F	LOCKED	BARRED	196	10000	5330	14	true	2	
CSL01042	1	CSL01042_9A_1	LOCKED	BARRED	8	20000	850	2	true	4	
CSL01042	1	CSL01042_9B_1	LOCKED	BARRED	9	20000	850	2	true	4	
CSL01042	1	CSL01042_9C_1	LOCKED	BARRED	10	20000	850	2	true	4	
CSL01044	1	CSL01044_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-09-24 04:05:44
CSL01044	1	CSL01044_7A_3_F	LOCKED	BARRED	194	10000	5330	14	true	2	
CSL01044	1	CSL01044_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-09-24 04:05:47
CSL01044	1	CSL01044_7B_3_F	LOCKED	BARRED	195	10000	5330	14	true	2	
CSL01044	1	CSL01044_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-09-24 04:05:50
CSL01044	1	CSL01044_7C_3_F	LOCKED	BARRED	196	10000	5330	14	true	2	
CSL01044	1	CSL01044_9A_1	LOCKED	BARRED	8	20000	850	2	true	4	
CSL01044	1	CSL01044_9B_1	LOCKED	BARRED	9	20000	850	2	true	4	
CSL01044	1	CSL01044_9C_1	LOCKED	BARRED	10	20000	850	2	true	4	
CSL01048	1	CSL01048_2A_2	LOCKED	BARRED	187	10000	66986	66	true	4	
CSL01048	1	CSL01048_2B_2	LOCKED	BARRED	188	10000	66986	66	true	4	
CSL01048	1	CSL01048_2C_2	LOCKED	BARRED	189	10000	66986	66	true	4	
CSL01048	1	CSL01048_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	
CSL01048	1	CSL01048_7A_3_F	LOCKED	BARRED	194	10000	5330	14	true	2	
CSL01048	1	CSL01048_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	
CSL01048	1	CSL01048_7B_3_F	LOCKED	BARRED	195	10000	5330	14	true	2	
CSL01048	1	CSL01048_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	
CSL01048	1	CSL01048_7C_3_F	LOCKED	BARRED	196	10000	5330	14	true	2	
CSL01048	1	CSL01048_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	
CSL01048	1	CSL01048_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	
CSL01048	1	CSL01048_9B_1	UNLOCKED	NOT_BARRED	9	15000	1125	2	false	4	
CSL01048	1	CSL01048_9B_2	UNLOCKED	NOT_BARRED	218	15000	775	2	false	4	
CSL01048	1	CSL01048_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	
CSL01048	1	CSL01048_9C_2	UNLOCKED	NOT_BARRED	219	15000	775	2	false	4	
CSL01050	1	CSL01050_2A_1	UNLOCKED	NOT_BARRED	22	10000	2200	4	false	4	2017-08-18 07:11:23
CSL01050	1	CSL01050_2B_1	UNLOCKED	NOT_BARRED	23	10000	2200	4	false	4	2017-09-04 18:12:35
CSL01050	1	CSL01050_2C_1	UNLOCKED	NOT_BARRED	24	10000	2200	4	false	4	2017-09-04 16:24:00
CSL01050	1	CSL01050_3A_1	UNLOCKED	NOT_BARRED	149	10000	9820	30	false	4	
CSL01050	1	CSL01050_3B_1	UNLOCKED	NOT_BARRED	150	10000	9820	30	false	4	
CSL01050	1	CSL01050_3C_1	UNLOCKED	NOT_BARRED	151	10000	9820	30	false	4	
CSL01050	1	CSL01050_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2017-09-04 20:42:26
CSL01050	1	CSL01050_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2017-09-04 18:50:02
CSL01050	1	CSL01050_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2017-09-04 18:49:58
CSL01050	1	CSL01050_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2017-09-03 23:47:23
CSL01050	1	CSL01050_9A_2	UNLOCKED	NOT_BARRED	217	10000	1150	2	false	4	
CSL01050	1	CSL01050_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2017-09-04 18:49:53
CSL01050	1	CSL01050_9B_2	UNLOCKED	NOT_BARRED	218	10000	1150	2	false	4	
CSL01050	1	CSL01050_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2017-09-04 18:12:35
CSL01050	1	CSL01050_9C_2	UNLOCKED	NOT_BARRED	219	10000	1150	2	false	4	
CSL01052	1	CSL01052_2B_1	UNLOCKED	NOT_BARRED	23	10000	2200	4	false	4	
CSL01052	1	CSL01052_3B_1	UNLOCKED	NOT_BARRED	150	10000	9820	30	false	4	
CSL01052	1	CSL01052_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2017-06-27 07:49:57
CSL01058	1	CSL01058_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	
CSL01058	1	CSL01058_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	
CSL01058	1	CSL01058_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	
CSL01058	1	CSL01058_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	
CSL01058	1	CSL01058_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	
CSL01058	1	CSL01058_9B_1	UNLOCKED	NOT_BARRED	9	15000	1125	2	false	4	
CSL01058	1	CSL01058_9B_2	UNLOCKED	NOT_BARRED	218	15000	775	2	false	4	
CSL01058	1	CSL01058_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	
CSL01058	1	CSL01058_9C_2	UNLOCKED	NOT_BARRED	219	15000	775	2	false	4	
CSL01061	1	CSL01061_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	
CSL01061	1	CSL01061_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	
CSL01061	1	CSL01061_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	
CSL01061	1	CSL01061_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	
CSL01061	1	CSL01061_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	
CSL01061	1	CSL01061_9B_1	UNLOCKED	NOT_BARRED	9	15000	1125	2	false	4	
CSL01061	1	CSL01061_9B_2	UNLOCKED	NOT_BARRED	218	15000	775	2	false	4	
CSL01061	1	CSL01061_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	
CSL01061	1	CSL01061_9C_2	UNLOCKED	NOT_BARRED	219	15000	775	2	false	4	
CSL01063	1	CSL01063_2A_2	UNLOCKED	BARRED	187	10000	66986	66	false	4	
CSL01063	1	CSL01063_2B_2	UNLOCKED	BARRED	188	10000	66986	66	false	4	
CSL01063	1	CSL01063_2C_2	UNLOCKED	BARRED	189	10000	66986	66	false	4	
CSL01063	1	CSL01063_3A_1	UNLOCKED	NOT_BARRED	149	10000	9820	30	false	4	
CSL01063	1	CSL01063_3B_1	UNLOCKED	NOT_BARRED	150	10000	9820	30	false	4	
CSL01063	1	CSL01063_3C_1	UNLOCKED	NOT_BARRED	151	10000	9820	30	false	4	
CSL01063	1	CSL01063_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-08-29
CSL01063	1	CSL01063_7A_3_F	UNLOCKED	NOT_BARRED	194	10000	5330	14	false	2	
CSL01063	1	CSL01063_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-08-30
CSL01063	1	CSL01063_7B_3_F	UNLOCKED	NOT_BARRED	195	10000	5330	14	false	2	
CSL01063	1	CSL01063_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-08-30
CSL01063	1	CSL01063_7C_3_F	LOCKED	NOT_BARRED	196	10000	5330	14	false	2	
CSL01063	1	CSL01063_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	2018-09-06
CSL01063	1	CSL01063_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	2018-09-06
CSL01063	1	CSL01063_9B_1	UNLOCKED	NOT_BARRED	9	15000	1125	2	false	4	2018-09-05
CSL01063	1	CSL01063_9B_2	UNLOCKED	NOT_BARRED	218	15000	775	2	false	4	2018-09-07
CSL01063	1	CSL01063_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	2018-09-04
CSL01063	1	CSL01063_9C_2	UNLOCKED	NOT_BARRED	219	15000	775	2	false	4	2018-09-06
CSL01070	1	CSL01070_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	
CSL01070	1	CSL01070_7A_2_E	UNLOCKED	BARRED	224	10000	9720	29	false	2	
CSL01070	1	CSL01070_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	
CSL01070	1	CSL01070_7B_2_E	UNLOCKED	BARRED	225	10000	9720	29	false	2	
CSL01070	1	CSL01070_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	
CSL01070	1	CSL01070_7C_2_E	UNLOCKED	BARRED	226	10000	9720	29	false	2	
CSL01070	1	CSL01070_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	
CSL01070	1	CSL01070_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	
CSL01070	1	CSL01070_9B_1	UNLOCKED	NOT_BARRED	9	15000	1125	2	false	4	
CSL01070	1	CSL01070_9B_2	UNLOCKED	NOT_BARRED	218	15000	775	2	false	4	
CSL01070	1	CSL01070_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	
CSL01070	1	CSL01070_9C_2	UNLOCKED	NOT_BARRED	219	15000	775	2	false	4	
CSL01074	1	CSL01074_2A_2	LOCKED	BARRED	187	10000	66986	66	true	4	
CSL01074	1	CSL01074_2B_2	LOCKED	BARRED	188	10000	66986	66	true	4	
CSL01074	1	CSL01074_2C_2	LOCKED	BARRED	189	10000	66986	66	true	4	
CSL01074	1	CSL01074_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-08-31
CSL01074	1	CSL01074_7A_2_E	LOCKED	BARRED	224	10000	9720	29	true	2	
CSL01074	1	CSL01074_7A_3_F	LOCKED	BARRED	194	10000	5330	14	true	2	
CSL01074	1	CSL01074_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-10-05
CSL01074	1	CSL01074_7B_2_E	LOCKED	BARRED	225	10000	9720	29	true	2	
CSL01074	1	CSL01074_7B_3_F	LOCKED	BARRED	195	10000	5330	14	true	2	
CSL01074	1	CSL01074_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-08-22
CSL01074	1	CSL01074_7C_2_E	LOCKED	BARRED	226	10000	9720	29	true	2	
CSL01074	1	CSL01074_7C_3_F	LOCKED	BARRED	196	10000	5330	14	true	2	
CSL01074	1	CSL01074_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	2018-08-22
CSL01074	1	CSL01074_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	2018-08-22
CSL01074	1	CSL01074_9B_1	UNLOCKED	NOT_BARRED	9	15000	1125	2	false	4	2018-08-22
CSL01074	1	CSL01074_9B_2	UNLOCKED	NOT_BARRED	218	15000	775	2	false	4	2018-08-22
CSL01074	1	CSL01074_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	2018-08-31
CSL01074	1	CSL01074_9C_2	UNLOCKED	NOT_BARRED	219	15000	775	2	false	4	2018-08-22
CSL01076	1	CSL01076_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	
CSL01076	1	CSL01076_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	
CSL01082	1	CSL01082_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2017-05-03 00:53:42
CSL01082	1	CSL01082_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2017-05-03 01:02:52
CSL01082	1	CSL01082_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2017-05-03 01:02:52
CSL01082	1	CSL01082_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	2017-05-03 01:21:37
CSL01082	1	CSL01082_9A_2	UNLOCKED	NOT_BARRED	217	15000	775	2	false	4	2017-05-03 01:21:37
CSL01082	1	CSL01082_9B_1	UNLOCKED	NOT_BARRED	9	15000	1125	2	false	4	2017-05-03 01:39:37
CSL01082	1	CSL01082_9B_2	UNLOCKED	NOT_BARRED	218	15000	775	2	false	4	2017-05-03 01:39:37
CSL01082	1	CSL01082_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	2017-05-03 01:11:42
CSL01082	1	CSL01082_9C_2	UNLOCKED	NOT_BARRED	219	15000	775	2	false	4	2017-05-03 01:11:42
CSL01085	1	CSL01085_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	true	2	2017-12-06 10:22:23
CSL01085	1	CSL01085_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2017-12-12 08:49:38
CSL01085	1	CSL01085_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2017-12-12 08:49:53
CSL01085	1	CSL01085_9A_1	UNLOCKED	NOT_BARRED	8	15000	1125	2	false	4	2017-12-12 08:49:50
CSL01085	1	CSL01085_9A_2	LOCKED	BARRED	217	15000	775	2	true	4	
CSL01085	1	CSL01085_9B_1	UNLOCKED	NOT_BARRED	9	15000	1125	2	false	4	2017-12-12 08:49:32
CSL01085	1	CSL01085_9B_2	LOCKED	BARRED	218	15000	775	2	true	4	
CSL01085	1	CSL01085_9C_1	UNLOCKED	NOT_BARRED	10	15000	1125	2	false	4	2017-12-12 08:49:45
CSL01085	1	CSL01085_9C_2	LOCKED	BARRED	219	15000	775	2	true	4	
CSL01087	1	CSL01087_2A_2	LOCKED	BARRED	187	10000	66986	66	true	4	
CSL01087	1	CSL01087_2B_2	LOCKED	BARRED	188	10000	66986	66	true	4	
CSL01087	1	CSL01087_2C_2	LOCKED	BARRED	189	10000	66986	66	true	4	
CSL01087	1	CSL01087_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-07-31 07:18:01
CSL01087	1	CSL01087_7A_3_F	LOCKED	BARRED	194	10000	5330	14	true	2	
CSL01087	1	CSL01087_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-07-31 07:12:16
